(0, 0.05, 7.457507082152975, 132.05807365439094)
(1, 0.05, 10.111898016997166, 250.77478753541075)
(2, 0.05, 13.028328611898017, 398.4277620396601)
(3, 0.05, 3.500709219858156, 42.39432624113475)
(4, 0.05, 8.739007092198582, 208.4695035460993)
(0, 0.05, 7.306578947368421, 127.44342105263158)
(1, 0.05, 10.007884362680683, 245.66622864651774)
(2, 0.05, 12.645586297760211, 392.4664031620553)
(3, 0.05, 4.101583113456464, 52.605540897097626)
(4, 0.05, 8.081686429512516, 168.42687747035572)
(0, 0.05, 6.157103825136612, 101.10792349726776)
(1, 0.05, 9.56929347826087, 230.91983695652175)
(2, 0.05, 12.196452933151432, 361.6180081855389)
(3, 0.05, 3.719562243502052, 42.98358413132695)
(4, 0.05, 7.145006839945281, 138.75376196990425)
(0, 0.05, 6.896978021978022, 117.2239010989011)
(1, 0.05, 9.945130315500686, 239.09190672153636)
(2, 0.05, 12.277854195323247, 377.980742778542)
(3, 0.05, 3.852617079889807, 48.16391184573003)
(4, 0.05, 8.641483516483516, 193.98763736263737)
(0, 0.05, 7.021337126600285, 118.96159317211949)
(1, 0.05, 9.821428571428571, 238.71)
(2, 0.05, 11.435897435897436, 351.4131054131054)
(3, 0.05, 3.67, 43.93571428571428)
(4, 0.05, 5.623044096728307, 81.1678520625889)
(0, 0.05, 6.502057613168724, 110.94375857338821)
(1, 0.05, 9.908469945355192, 235.93579234972677)
(2, 0.05, 12.737997256515776, 394.8477366255144)
(3, 0.05, 3.858710562414266, 48.24828532235939)
(4, 0.05, 8.340192043895748, 169.11111111111111)
(0, 0.05, 6.788694481830417, 121.69313593539704)
(1, 0.05, 9.784366576819407, 235.82749326145552)
(2, 0.05, 12.380566801619434, 381.7354925775978)
(3, 0.05, 4.060646900269542, 50.06064690026954)
(4, 0.05, 7.514784946236559, 149.55779569892474)
(0, 0.05, 6.843915343915344, 116.62433862433862)
(1, 0.05, 9.727152317880794, 229.59470198675496)
(2, 0.05, 12.059681697612731, 370.95092838196285)
(3, 0.05, 3.9748010610079576, 51.97214854111406)
(4, 0.05, 5.980106100795756, 81.22413793103448)
(0, 0.05, 6.784285714285715, 114.47571428571429)
(1, 0.05, 10.658605974395448, 271.68847795163583)
(2, 0.05, 12.445078459343794, 380.00570613409417)
(3, 0.05, 3.677187948350072, 45.48780487804878)
(4, 0.05, 5.915472779369628, 89.48567335243553)
(0, 0.05, 6.913630229419703, 118.6842105263158)
(1, 0.05, 9.174324324324324, 213.5391891891892)
(2, 0.05, 13.23149394347241, 412.2328398384926)
(3, 0.05, 4.217567567567568, 55.21756756756757)
(4, 0.05, 6.722745625841184, 117.66756393001346)
(0, 0.05, 6.903614457831325, 114.3467202141901)
(1, 0.05, 10.145748987854251, 249.09581646423752)
(2, 0.05, 11.951677852348993, 367.4201342281879)
(3, 0.05, 3.966307277628032, 46.64016172506739)
(4, 0.05, 8.267833109017497, 162.13055181695827)
(0, 0.05, 7.094520547945206, 121.56849315068493)
(1, 0.05, 9.40358126721763, 221.1611570247934)
(2, 0.05, 11.973901098901099, 371.5837912087912)
(3, 0.05, 3.833103448275862, 49.54896551724138)
(4, 0.05, 6.470426409903714, 100.84731774415405)
(0, 0.05, 6.984615384615385, 117.89370629370629)
(1, 0.05, 9.038997214484679, 217.016713091922)
(2, 0.05, 11.787114845938376, 359.4873949579832)
(3, 0.05, 4.0293706293706295, 52.89090909090909)
(4, 0.05, 5.9860335195530725, 83.75139664804469)
(0, 0.05, 7.105849582172702, 118.4150417827298)
(1, 0.05, 9.372027972027972, 229.09230769230768)
(2, 0.05, 11.551820728291316, 352.88235294117646)
(3, 0.05, 3.310924369747899, 38.21568627450981)
(4, 0.05, 5.38655462184874, 71.40056022408963)
(0, 0.05, 6.7011795543905635, 116.63564875491481)
(1, 0.05, 9.64257555847569, 226.06307490144548)
(2, 0.05, 12.74736842105263, 395.69473684210527)
(3, 0.05, 4.071334214002642, 50.150594451783356)
(4, 0.05, 5.9658344283837055, 86.58869908015768)
(0, 0.05, 6.859649122807017, 118.47638326585695)
(1, 0.05, 10.5, 260.2620320855615)
(2, 0.05, 12.108724832214765, 360.14630872483224)
(3, 0.05, 3.611336032388664, 41.983805668016196)
(4, 0.05, 6.393530997304582, 104.31266846361186)
(0, 0.05, 6.856338028169014, 122.17183098591549)
(1, 0.05, 9.555555555555555, 229.60056258790436)
(2, 0.05, 11.973239436619718, 368.35915492957747)
(3, 0.05, 3.721518987341772, 45.81153305203938)
(4, 0.05, 5.615492957746479, 79.17042253521127)
(0, 0.05, 7.675141242937853, 134.43785310734464)
(1, 0.05, 9.514084507042254, 229.08028169014085)
(2, 0.05, 12.424328147100425, 386.5884016973126)
(3, 0.05, 3.9306930693069306, 50.403111739745405)
(4, 0.05, 6.674681753889675, 112.77652050919377)
(0, 0.05, 7.106796116504855, 121.74479889042996)
(1, 0.05, 9.60887656033287, 227.001386962552)
(2, 0.05, 13.079056865464633, 410.31900138696255)
(3, 0.05, 4.131944444444445, 51.56527777777778)
(4, 0.05, 6.332409972299169, 104.12742382271468)
(0, 0.05, 6.970422535211267, 118.5)
(1, 0.05, 10.418899858956276, 258.311706629055)
(2, 0.05, 12.777150916784203, 392.6332863187588)
(3, 0.05, 3.7334273624823697, 46.80535966149506)
(4, 0.05, 6.040902679830747, 89.96473906911143)
(0, 0.05, 8.070931849791377, 146.18776077885954)
(1, 0.05, 9.655124653739612, 226.47229916897507)
(2, 0.05, 11.692628650904034, 364.9777468706537)
(3, 0.05, 3.7468706536856744, 43.471488178025034)
(4, 0.05, 6.270571827057183, 99.023709902371)
(0, 0.05, 6.85675306957708, 119.4324693042292)
(1, 0.05, 10.165526675786595, 246.7674418604651)
(2, 0.05, 12.656634746922025, 378.5608755129959)
(3, 0.05, 3.9, 49.80958904109589)
(4, 0.05, 5.875342465753425, 82.22602739726027)
(0, 0.05, 7.220505617977528, 124.24297752808988)
(1, 0.05, 10.166902404526168, 246.48656294200848)
(2, 0.05, 13.091678420310297, 408.8631875881523)
(3, 0.05, 3.3026874115983027, 41.26025459688826)
(4, 0.05, 6.530410183875531, 99.95615275813296)
(0, 0.05, 7.1913499344692005, 124.94495412844037)
(1, 0.05, 9.213910761154855, 219.41076115485563)
(2, 0.05, 12.009186351706036, 370.1666666666667)
(3, 0.05, 4.0131578947368425, 47.21842105263158)
