(4, 0.05, 9.744985673352435, 237.44699140401147, 0)
(4, 0.1, 10.897703549060543, 296.86569241475297, 1)
(4, 0.15, 38.03094688221709, 4613.061893764434, 2)
(4, 0.2, 55.50095759233926, 8536.428454172366, 3)
(4, 0.05, 7.40080971659919, 151.57085020242914, 0)
(4, 0.1, 11.15503355704698, 338.9805369127517, 1)
(4, 0.15, 48.27389951089373, 7865.730546909737, 2)
(4, 0.2, 52.13979071639388, 7211.228065468205, 3)
(4, 0.05, 7.766716196136701, 150.96731054977712, 0)
(4, 0.1, 24.04201680672269, 2396.7927170868347, 1)
(4, 0.15, 38.81230212573496, 5189.613749434645, 2)
(4, 0.2, 57.85424354243543, 10027.14733790195, 3)
(4, 0.05, 7.134706814580031, 136.80507131537243, 0)
(4, 0.1, 8.369824561403508, 161.179649122807, 1)
(4, 0.15, 42.059322033898304, 6387.340321141837, 2)
(4, 0.2, 49.92985151049667, 7664.826932923707, 3)
(4, 0.05, 6.9442119944212, 130.07670850767084, 0)
(4, 0.1, 9.528472222222222, 212.6784722222222, 1)
(4, 0.15, 36.49635701275046, 4118.512750455373, 2)
(4, 0.2, 54.8985946541747, 8122.216864149904, 3)
(4, 0.05, 8.145048814504882, 169.88563458856345, 0)
(4, 0.1, 9.548540393754243, 227.89884589273592, 1)
(4, 0.15, 41.211848341232226, 6270.9511848341235, 2)
(4, 0.2, 51.87039526754504, 8401.972573272385, 3)
(4, 0.05, 7.183813443072703, 125.94101508916324, 0)
(4, 0.1, 10.353361945636625, 269.78111587982835, 1)
(4, 0.15, 38.54585733274258, 5643.655294638901, 2)
(4, 0.2, 53.18249627051218, 8636.89457981104, 3)
(4, 0.05, 7.021994134897361, 122.71114369501467, 0)
(4, 0.1, 12.067690160502442, 398.19050942079554, 1)
(4, 0.15, 28.854704247717347, 2675.726478761413, 2)
(4, 0.2, 60.28987443227358, 9252.304835693294, 3)
(4, 0.05, 6.992977528089888, 127.45084269662921, 0)
(4, 0.1, 14.005574912891985, 583.4675958188153, 1)
(4, 0.15, 34.998267648332614, 3793.8826331745345, 2)
(4, 0.2, 55.06941489361702, 8930.690691489363, 3)
(4, 0.05, 6.461432506887053, 100.23278236914601, 0)
(4, 0.1, 10.065040650406504, 263.7723577235772, 1)
(4, 0.15, 38.7070938215103, 5174.099313501144, 2)
(4, 0.2, 51.1978476821192, 7934.49917218543, 3)
(4, 0.05, 7.906122448979592, 156.978231292517, 0)
(4, 0.1, 9.983988355167394, 243.12809315866085, 1)
(4, 0.15, 40.33521739130435, 5436.145652173913, 2)
(4, 0.2, 56.29621848739496, 8871.746848739496, 3)
(4, 0.05, 7.84435261707989, 152.26308539944904, 0)
(4, 0.1, 9.645819170632222, 265.3507817811013, 1)
(4, 0.15, 49.030123037759864, 8540.608400509122, 2)
(4, 0.2, 51.56022408963585, 9102.667787114846, 3)
(4, 0.05, 7.678714859437751, 162.24096385542168, 0)
(4, 0.1, 20.65909090909091, 1431.052139037433, 1)
(4, 0.15, 25.100183823529413, 2046.2582720588234, 2)
(4, 0.2, 50.90220739219713, 7947.997176591376, 3)
(4, 0.05, 5.90896551724138, 89.20551724137931, 0)
(4, 0.1, 10.941333333333333, 285.02, 1)
(4, 0.15, 30.108157653528874, 3855.55087076077, 2)
(4, 0.2, 56.98016486347244, 9414.475785677485, 3)
(4, 0.05, 8.141176470588235, 168.1235294117647, 0)
(4, 0.1, 10.040567951318458, 245.61460446247463, 1)
(4, 0.15, 45.272765421737304, 6337.550566512799, 2)
(4, 0.2, 55.14683036832874, 9178.27687296417, 3)
(4, 0.05, 6.9169096209912535, 136.2521865889213, 0)
(4, 0.1, 19.892215568862277, 1547.8150365934798, 1)
(4, 0.15, 44.839781520254895, 6716.357305416477, 2)
(4, 0.2, 51.03918918918919, 7048.7932432432435, 3)
(4, 0.05, 8.4924965893588, 186.2169167803547, 0)
(4, 0.1, 10.109308885754585, 259.0923836389281, 1)
(4, 0.15, 48.815140845070424, 8328.363556338029, 2)
(4, 0.2, 46.13003421953145, 7038.376414846012, 3)
(4, 0.05, 5.731805929919138, 90.20619946091644, 0)
(4, 0.1, 13.855072463768115, 711.4368530020704, 1)
(4, 0.15, 43.39298401420959, 6565.75, 2)
(4, 0.2, 55.66312516195906, 9814.243068152371, 3)
(4, 0.05, 7.0735090152565885, 122.5131761442441, 0)
(4, 0.1, 14.212765957446809, 818.0666666666667, 1)
(4, 0.15, 38.99240393208222, 5188.693029490617, 2)
(4, 0.2, 46.16547131147541, 7331.835040983607, 3)
(4, 0.05, 6.6275071633237825, 112.1432664756447, 0)
(4, 0.1, 15.050203527815468, 796.4911804613297, 1)
(4, 0.15, 40.18699551569507, 5455.109865470852, 2)
(4, 0.2, 61.27605118829982, 10182.087229041525, 3)
(4, 0.05, 6.234620886981402, 104.13161659513591, 0)
(4, 0.1, 17.40326975476839, 1305.6035422343325, 1)
(4, 0.15, 51.10183938986093, 8832.32480933154, 2)
(4, 0.2, 53.99681782020684, 7849.579421904004, 3)
(4, 0.05, 6.869031377899045, 121.46384720327421, 0)
(4, 0.1, 15.751921733053809, 814.7092941998602, 1)
(4, 0.15, 39.0161854768154, 5582.306649168854, 2)
(4, 0.2, 52.32987012987013, 7512.752207792208, 3)
(4, 0.05, 8.38679245283019, 190.86388140161725, 0)
(4, 0.1, 12.206403269754768, 564.2527247956403, 1)
(4, 0.15, 41.61326931470973, 5459.3234395460495, 2)
(4, 0.2, 57.51647183846971, 10367.414984059511, 3)
(4, 0.05, 6.317039106145251, 108.80307262569832, 0)
(4, 0.1, 9.966854724964739, 277.5521861777151, 1)
(4, 0.15, 34.04543409806568, 4142.007647323437, 2)
(4, 0.2, 54.511152915882825, 8479.279763504434, 3)
(4, 0.05, 7.123847167325428, 119.82740447957839, 0)
(4, 0.1, 21.609375, 2008.2173295454545, 1)
(4, 0.15, 45.71975893241498, 7281.807576409815, 2)
(4, 0.2, 56.46208158995816, 9555.184884937238, 3)
(4, 0.05, 7.803894297635605, 164.98331015299027, 0)
(4, 0.1, 9.643939393939394, 233.1522038567493, 1)
(4, 0.15, 51.02524093620927, 8846.69573198715, 2)
(4, 0.2, 47.19814663396021, 7201.684382665577, 3)
(4, 0.05, 6.35723951285521, 111.96481732070366, 0)
(4, 0.1, 10.586630286493861, 282.3028649386085, 1)
(4, 0.15, 34.84847122302158, 4237.0625, 2)
(4, 0.2, 66.61484006292606, 11394.804142632407, 3)
(4, 0.05, 7.42379679144385, 142.2633689839572, 0)
(4, 0.1, 12.282493368700266, 438.0450928381963, 1)
(4, 0.15, 40.43633202955237, 6469.103867883529, 2)
(4, 0.2, 54.503839025681756, 9039.329361927455, 3)
(4, 0.05, 6.446902654867257, 111.92772861356931, 0)
(4, 0.1, 11.656118143459915, 349.6251758087201, 1)
(4, 0.15, 33.74592391304348, 4271.375452898551, 2)
(4, 0.2, 58.38236077804423, 9166.124966693313, 3)
(4, 0.05, 7.875881523272215, 156.7306064880113, 0)
(4, 0.1, 34.35495118549512, 5213.604602510461, 1)
(4, 0.15, 48.02218278615794, 7521.268855368235, 2)
(4, 0.2, 56.482232166359566, 8569.130823901027, 3)
(4, 0.05, 7.359046283309958, 139.69004207573633, 0)
(4, 0.1, 16.625487646293887, 957.886866059818, 1)
(4, 0.15, 43.12517449976733, 5789.543043275942, 2)
(4, 0.2, 59.830830039525694, 9139.492490118577, 3)
(4, 0.05, 8.25880758807588, 175.86856368563684, 0)
(4, 0.1, 11.547602501737318, 454.02293259207784, 1)
(4, 0.15, 32.60879025239338, 3104.914273281114, 2)
(4, 0.2, 52.775757575757574, 7301.47509881423, 3)
(4, 0.05, 7.204993429697766, 136.48226018396846, 0)
(4, 0.1, 12.98445945945946, 538.8790540540541, 1)
(4, 0.15, 47.308909242298085, 7007.489592006661, 2)
(4, 0.2, 60.8785536159601, 11339.554364089776, 3)
(4, 0.05, 6.228965517241379, 98.97103448275863, 0)
(4, 0.1, 9.862334032145354, 248.8462613556953, 1)
(4, 0.15, 38.145084452143784, 4669.087483759203, 2)
(4, 0.2, 57.345424107142854, 9191.83482142857, 3)
(4, 0.05, 7.097087378640777, 133.72399445214978, 0)
(4, 0.1, 14.216386554621849, 646.7471988795518, 1)
(4, 0.15, 37.06074342701723, 4927.547597461468, 2)
(4, 0.2, 54.183243382163965, 8834.238756103829, 3)
(4, 0.05, 6.58235294117647, 115.20294117647059, 0)
(4, 0.1, 11.071186440677966, 316.455593220339, 1)
(4, 0.15, 36.562943262411345, 4531.418439716312, 2)
(4, 0.2, 54.61030640668524, 8234.213091922005, 3)
(4, 0.05, 6.75531914893617, 121.07978723404256, 0)
(4, 0.1, 8.516783216783217, 171.58531468531467, 1)
(4, 0.15, 40.644578313253014, 5690.773401297498, 2)
(4, 0.2, 60.54673998428908, 10608.561403508771, 3)
(4, 0.05, 8.366485013623977, 183.58446866485014, 0)
(4, 0.1, 15.032278889606198, 869.4596513879923, 1)
(4, 0.15, 44.38053866203302, 6811.059079061685, 2)
(4, 0.2, 51.769052523171986, 8844.459062821834, 3)
(4, 0.05, 6.840696117804551, 119.7536813922356, 0)
(4, 0.1, 11.46881287726358, 375.8980549966465, 1)
(4, 0.15, 49.92063492063492, 7755.327437641723, 2)
(4, 0.2, 60.67754883596468, 10528.909285523147, 3)
(4, 0.05, 6.538904899135447, 113.34870317002881, 0)
(4, 0.1, 16.262425447316105, 1343.8780649436712, 1)
(4, 0.15, 29.499537037037037, 3170.546759259259, 2)
(4, 0.2, 56.76137538779731, 9009.133660806618, 3)
(4, 0.05, 6.875, 122.68882978723404, 0)
(4, 0.1, 9.249824561403509, 228.7122807017544, 1)
(4, 0.15, 27.26814882032668, 2979.019509981851, 2)
(4, 0.2, 67.80474126943666, 13135.311751210807, 3)
(4, 0.05, 7.666208791208791, 161.71565934065933, 0)
(4, 0.1, 21.715627095908786, 1710.1287726358148, 1)
(4, 0.15, 32.691156462585035, 4276.332879818594, 2)
(4, 0.2, 61.45586592178771, 9708.128491620111, 3)
(4, 0.05, 7.792828685258964, 153.13147410358565, 0)
(4, 0.1, 9.74680993955675, 257.7011417058429, 1)
(4, 0.15, 38.803286170698314, 4706.4463715198535, 2)
(4, 0.2, 59.502869066249346, 10193.251956181533, 3)
(4, 0.05, 7.091269841269841, 128.4404761904762, 0)
(4, 0.1, 10.192281185389387, 259.2398345968298, 1)
(4, 0.15, 36.932371505861134, 4879.739404869251, 2)
(4, 0.2, 55.079014227642276, 7606.099339430894, 3)
(4, 0.05, 6.949796472184532, 129.84531886024422, 0)
(4, 0.1, 9.648936170212766, 252.4078014184397, 1)
(4, 0.15, 35.92912312585189, 4204.221717401181, 2)
(4, 0.2, 64.97560321715818, 11544.56327077748, 3)
(4, 0.05, 7.1655629139072845, 145.98675496688742, 0)
(4, 0.1, 12.380710659898478, 451.7208121827411, 1)
(4, 0.15, 42.37339246119734, 5996.962305986696, 2)
(4, 0.2, 53.835700362016155, 8560.02283486494, 3)
(4, 0.05, 7.225895316804408, 132.0633608815427, 0)
(4, 0.1, 13.728155339805825, 732.5839112343966, 1)
(4, 0.15, 40.616426387068586, 5640.595456531237, 2)
(4, 0.2, 62.33090151120375, 11725.071391349662, 3)
(4, 0.05, 7.065217391304348, 131.22753623188405, 0)
(4, 0.1, 11.094622191967325, 321.3151803948264, 1)
(4, 0.15, 37.88823529411765, 6189.85294117647, 2)
(4, 0.2, 56.74945945945946, 9553.92945945946, 3)
(4, 0.05, 7.576811594202899, 162.30144927536233, 0)
(4, 0.1, 9.493661971830987, 212.59225352112676, 1)
(4, 0.15, 40.05246350364963, 5236.202098540146, 2)
(4, 0.2, 56.052111903455845, 8396.075699396599, 3)
(4, 0.05, 7.443717277486911, 141.29188481675394, 0)
(4, 0.1, 9.903532608695652, 256.1576086956522, 1)
(4, 0.15, 30.423042704626333, 2953.7032918149466, 2)
(4, 0.2, 54.68071135430917, 9729.950205198358, 3)
(4, 0.05, 7.360730593607306, 139.3820395738204, 0)
(4, 0.1, 11.43853591160221, 353.09875690607737, 1)
(4, 0.15, 38.919711321605774, 5184.375732972485, 2)
(4, 0.2, 58.192787059135505, 9888.098912755237, 3)
(4, 0.05, 6.423822714681441, 107.30193905817174, 0)
(4, 0.1, 11.358041958041959, 357.6125874125874, 1)
(4, 0.15, 48.536552346570396, 8076.6195848375455, 2)
(4, 0.2, 58.32472222222222, 9986.054166666667, 3)
(4, 0.05, 6.024657534246575, 100.66301369863014, 0)
(4, 0.1, 9.982970027247957, 256.44891008174386, 1)
(4, 0.15, 19.81029684601113, 1039.688775510204, 2)
(4, 0.2, 57.87710255018991, 9009.916169289203, 3)
(4, 0.05, 7.696078431372549, 170.09383753501402, 0)
(4, 0.1, 10.741234221598878, 290.7552594670407, 1)
(4, 0.15, 44.57960088691796, 7062.785365853659, 2)
(4, 0.2, 49.06020066889632, 7612.85129920247, 3)
(4, 0.05, 7.233289646133683, 128.53604193971165, 0)
(4, 0.1, 9.526386105544422, 209.5250501002004, 1)
(4, 0.15, 41.59833187006146, 5546.266461808604, 2)
(4, 0.2, 58.718898888300686, 8362.82212811011, 3)
(4, 0.05, 7.006631299734748, 123.64323607427056, 0)
(4, 0.1, 10.879777623349549, 373.30785267546906, 1)
(4, 0.15, 44.638607315998236, 6995.210665491406, 2)
(4, 0.2, 44.28012048192771, 6076.7384994523545, 3)
(4, 0.05, 7.106169296987088, 130.9196556671449, 0)
(4, 0.1, 16.09141274238227, 1254.0664819944598, 1)
(4, 0.15, 50.310204081632655, 8138.670294784581, 2)
(4, 0.2, 55.804448060754, 9185.98020070518, 3)
(4, 0.05, 6.700133868808567, 119.21954484605087, 0)
(4, 0.1, 10.61598857958601, 300.95717344753746, 1)
(4, 0.15, 34.774460266421684, 3999.7023426734036, 2)
(4, 0.2, 62.88575941037115, 11389.318504869703, 3)
(4, 0.05, 7.562248995983936, 144.6091030789826, 0)
(4, 0.1, 8.629965156794425, 175.74355400696865, 1)
(4, 0.15, 39.172429277054334, 4652.896722047598, 2)
(4, 0.2, 56.23107569721115, 9154.314475431607, 3)
(4, 0.05, 6.9437229437229435, 125.23232323232324, 0)
(4, 0.1, 10.535764375876578, 321.13323983169704, 1)
(4, 0.15, 30.59982293050022, 3450.737051792829, 2)
